,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
37614,28,1,84657,9,0,9,1,4,0,40,38,0
37615,40,2,151408,12,4,9,1,4,0,40,38,0
37616,51,2,106819,5,4,5,3,4,1,19,38,0
37617,62,2,132917,15,2,13,0,2,1,20,38,0
37618,54,2,146834,0,2,6,0,4,1,60,38,0
37619,55,2,164332,11,5,7,1,4,0,16,38,0
37620,24,2,30656,11,4,5,1,4,1,20,38,0
37621,27,2,113501,12,4,0,3,4,1,45,38,0
37622,18,2,165316,11,4,13,3,4,1,30,38,0
37623,22,2,233955,9,4,9,1,0,0,40,38,1
37624,21,2,126613,11,4,11,1,4,0,40,38,0
37625,44,4,361280,15,2,11,0,1,1,80,29,1
37626,38,2,165472,9,2,9,0,4,1,40,38,1
37627,39,2,99452,9,2,9,0,4,1,50,38,1
37628,27,2,84977,11,2,2,0,4,1,40,38,0
37629,35,2,240458,1,0,2,1,2,1,40,38,0
37630,51,2,230858,15,2,2,0,4,1,60,38,1
37631,60,2,123218,15,2,7,0,4,1,40,38,0
37632,38,2,115289,11,2,6,0,4,1,40,38,0
37633,37,2,373895,15,5,5,1,2,1,35,38,0
37634,43,2,152617,15,0,0,3,4,0,40,38,0
37635,49,5,72619,15,0,0,4,4,0,50,38,0
37636,17,2,41865,0,4,7,3,4,0,25,38,0
37637,32,2,190228,11,4,7,1,4,1,60,38,0
37638,23,2,193090,9,4,9,1,4,0,38,38,0
37639,28,2,138692,9,2,9,0,4,1,40,38,1
37640,83,3,153183,9,2,3,0,4,1,55,38,1
37641,25,2,181896,9,4,0,3,4,0,40,38,0
37642,42,2,268183,9,2,3,0,4,1,60,38,0
37643,46,1,213668,1,4,7,1,4,1,40,38,0
37644,29,2,99369,9,4,9,1,3,0,50,38,0
37645,44,2,104196,12,2,3,0,4,1,45,38,1
37646,60,4,176839,14,2,11,0,4,1,45,38,1
37647,30,1,99502,8,0,10,4,0,0,40,38,0
37648,24,2,183410,15,4,11,3,4,0,17,38,0
37649,17,2,25690,0,4,7,3,4,0,10,38,0
37650,31,2,188961,7,4,12,3,4,0,40,38,0
37651,52,2,114971,15,2,2,0,4,1,40,38,1
37652,39,2,121468,9,4,3,3,1,0,35,38,0
37653,73,3,191540,9,2,11,0,4,1,50,38,1
37654,38,2,146398,11,4,7,4,2,0,24,38,0
37655,48,2,193553,11,0,7,1,2,0,20,38,0
37656,60,2,121127,0,6,11,1,4,0,40,38,0
37657,26,2,389856,11,4,13,1,4,1,40,38,0
37658,20,2,290504,11,4,7,2,4,1,40,38,0
37659,54,5,137065,10,4,3,1,4,0,40,38,1
37660,50,1,212685,11,2,7,0,2,1,40,38,0
37661,20,2,71475,15,4,0,3,4,0,40,38,0
37662,23,2,111450,15,4,0,2,2,1,22,38,0
37663,35,2,225860,8,2,2,0,4,1,40,38,1
37664,43,2,129853,0,4,6,1,2,1,40,38,0
37665,50,2,99925,11,2,0,0,4,1,32,38,0
37666,58,2,227800,3,5,4,1,2,1,50,38,0
37667,55,5,111130,7,0,0,3,1,1,40,38,0
37668,29,2,100764,9,2,3,0,4,1,45,38,1
37669,47,2,275095,15,0,6,1,4,0,40,38,0
37670,39,2,147500,11,2,9,5,2,0,40,38,0
37671,63,1,150079,11,2,0,5,4,0,35,38,1
37672,27,2,140863,11,4,13,1,4,1,60,38,0
37673,38,2,193372,15,4,3,3,4,0,40,38,0
37674,25,2,196771,11,4,5,1,4,1,65,38,0
37675,31,2,231826,11,2,7,0,4,1,52,25,0
37676,40,0,196456,15,4,0,3,4,0,40,38,0
37677,42,2,34037,10,4,9,1,4,1,50,38,0
37678,52,2,174964,11,2,11,0,4,1,40,38,1
37679,46,2,91608,9,2,0,0,4,1,40,38,1
37680,31,2,403468,15,5,7,4,4,0,50,25,0
37681,33,2,112900,11,0,7,4,4,0,40,38,0
37682,58,2,242670,11,4,0,4,4,0,40,38,0
37683,52,1,187830,11,0,12,4,4,1,36,38,1
37684,25,4,368115,9,4,3,1,4,1,35,38,1
37685,54,2,343242,9,2,11,0,4,1,40,38,1
37686,46,2,113390,12,2,0,0,4,1,60,38,0
37687,28,2,200733,11,2,2,0,4,1,40,38,0
37688,24,4,236769,5,2,2,0,4,1,40,38,0
37689,39,2,22494,9,4,3,1,4,0,40,38,0
37690,60,0,129379,15,2,12,0,4,1,40,38,0
37691,22,2,239098,11,4,7,4,4,0,40,38,0
37692,27,2,167501,9,4,3,3,4,0,40,38,0
37693,35,2,77146,9,2,11,0,4,1,45,38,1
37694,47,2,82797,9,2,9,0,4,1,50,38,0
37695,33,4,134886,9,2,9,5,4,0,50,38,1
37696,40,3,218558,9,2,3,0,4,1,45,38,1
37697,38,2,207568,9,2,3,0,4,1,40,38,1
37698,26,2,196899,7,5,2,1,3,0,40,38,0
37699,54,4,200960,9,2,11,0,4,1,50,38,1
37700,60,2,232337,5,0,6,1,4,1,40,38,0
37701,32,2,98656,12,4,3,1,4,0,40,38,0
37702,19,5,194260,15,4,0,3,4,0,15,38,0
37703,31,2,234976,1,4,0,4,4,0,48,38,0
37704,29,2,349116,11,5,11,4,4,0,25,38,0
37705,39,2,175390,11,4,11,4,2,0,40,38,0
37706,26,2,214637,11,0,7,4,4,0,35,38,0
37707,27,2,185127,8,4,3,3,4,1,40,38,0
37708,52,2,98752,6,6,0,4,4,0,40,38,0
37709,50,1,218382,15,0,7,4,2,0,40,38,0
37710,51,2,153486,11,2,6,0,4,1,45,38,1
37711,51,0,174102,11,2,0,0,4,1,40,38,1
37712,40,2,137142,11,2,11,0,4,1,40,38,1
37713,61,2,241013,5,6,4,1,2,1,40,38,0
37714,35,2,267798,11,0,2,4,4,1,40,38,0
37715,31,2,263561,12,2,3,0,4,1,40,38,1
37716,43,2,113324,11,2,2,0,4,1,40,38,1
37717,20,2,39764,11,4,5,3,4,1,40,38,0
37718,35,2,172186,15,5,2,1,4,1,40,38,0
37719,30,2,460408,15,2,11,0,4,1,45,38,0
37720,42,4,185129,14,2,9,0,4,1,40,38,1
37721,51,2,61270,11,2,5,0,4,1,40,38,1
37722,39,3,124685,12,0,3,1,1,1,99,23,1
37723,69,4,76968,6,2,4,0,4,1,25,38,0
37724,29,0,37933,15,4,0,4,2,0,40,38,0
37725,21,2,38772,15,4,11,3,4,1,20,38,0
37726,24,2,172496,9,4,12,1,4,1,55,38,0
37727,55,2,306164,11,2,7,0,2,1,40,38,0
37728,42,4,33795,11,2,2,0,4,1,45,38,0
37729,48,2,47686,1,2,7,5,4,0,40,38,0
37730,31,2,193132,9,4,12,1,4,0,42,38,0
37731,52,2,400004,8,2,3,0,4,1,40,38,1
37732,30,2,101283,15,4,7,1,4,0,40,38,0
37733,29,2,192384,11,4,2,1,4,1,40,38,0
37734,32,2,113838,15,2,5,0,4,1,40,38,0
37735,47,2,278322,15,2,9,0,4,1,40,38,1
37736,56,2,199713,6,2,2,0,4,1,40,38,0
37737,40,2,236021,15,2,13,0,4,1,40,38,0
37738,20,2,138938,15,4,9,3,4,0,10,38,0
37739,36,2,126946,15,5,2,1,4,1,40,38,0
37740,45,2,44791,9,4,9,1,4,1,40,38,0
37741,38,2,31964,6,2,0,0,4,1,40,38,0
37742,60,5,352156,14,2,9,0,4,1,40,38,1
37743,70,4,205860,12,2,3,0,2,1,40,38,0
37744,21,2,113106,15,4,7,3,4,0,30,38,0
37745,57,2,89182,11,6,0,1,4,0,40,38,0
37746,33,2,250782,11,2,6,0,4,1,48,38,0
37747,37,2,193855,11,2,2,0,4,1,50,38,0
37748,50,4,132716,14,2,3,0,4,1,50,38,1
37749,68,2,218637,15,2,11,0,4,1,55,38,1
37750,28,2,177955,1,2,0,5,4,0,40,25,0
37751,32,2,198660,15,2,2,0,4,1,40,38,0
37752,30,2,207937,14,0,9,1,4,1,50,38,1
37753,18,2,168740,1,4,5,3,4,1,30,38,0
37754,45,2,199625,15,0,9,4,4,0,20,38,0
37755,22,2,213902,11,4,0,4,4,0,40,25,0
37756,38,2,208379,9,4,6,1,4,0,8,38,0
37757,37,2,113120,8,0,9,1,4,0,40,38,0
37758,23,2,57827,9,4,4,1,4,1,40,38,0
37759,59,2,515712,5,2,2,0,4,1,40,38,0
37760,48,3,54190,14,2,9,0,4,1,40,38,1
37761,53,3,134793,15,2,3,0,4,1,50,38,1
37762,18,2,396270,11,4,0,3,4,1,25,38,0
37763,30,2,231620,9,4,11,1,4,0,40,25,0
37764,50,2,174655,15,2,11,0,4,1,45,38,1
37765,38,4,344480,11,2,2,0,4,1,40,38,0
37766,48,2,176732,6,0,11,1,4,0,40,38,0
37767,60,2,143932,11,2,2,0,4,1,40,38,0
37768,46,2,551962,11,5,5,4,4,0,50,28,0
37769,39,2,257942,9,2,11,0,4,1,60,38,1
37770,55,1,253062,15,2,9,0,4,1,40,38,1
37771,17,2,193748,1,4,11,3,4,1,15,38,0
37772,46,2,368561,9,2,11,0,4,1,55,38,1
37773,50,2,192964,11,0,11,4,4,0,65,38,0
37774,32,2,217304,9,4,10,1,2,1,30,38,0
37775,18,2,120029,11,4,7,3,4,0,40,38,0
37776,34,2,62124,11,5,7,1,2,1,40,38,0
37777,50,2,94885,9,0,9,1,4,1,45,38,1
37778,32,2,192565,1,2,3,0,4,1,55,38,0
37779,23,1,220912,9,4,9,1,2,0,40,38,0
37780,26,2,184120,9,4,9,1,4,1,50,38,0
37781,46,2,140782,7,0,9,1,4,0,50,38,0
37782,43,3,170785,15,2,11,0,4,1,55,38,0
37783,32,2,90705,11,2,13,0,4,1,60,38,1
37784,37,5,108293,7,0,9,4,4,0,38,38,0
37785,48,2,168283,15,2,13,0,4,1,45,38,1
37786,28,2,339372,9,4,0,1,4,1,40,38,0
37787,43,2,193672,11,2,6,0,4,1,40,38,0
37788,51,1,143865,0,6,7,1,4,0,24,38,0
37789,30,2,209317,11,4,6,1,4,1,50,5,0
37790,34,5,204461,12,2,9,0,4,1,50,38,1
37791,34,2,137088,11,2,2,2,0,1,40,38,0
37792,41,2,149102,9,2,3,0,4,1,60,38,1
37793,53,2,182855,0,0,0,4,4,0,48,38,0
37794,42,2,572751,13,2,2,0,4,1,40,26,0
37795,18,2,83451,11,4,7,3,4,0,30,38,0
37796,81,2,98116,9,6,11,1,4,1,50,38,1
37797,40,2,119225,8,2,9,0,4,1,40,38,0
37798,26,2,134888,9,4,12,3,4,0,35,38,0
37799,20,2,745817,15,4,12,3,4,0,15,38,0
37800,41,2,88368,11,4,11,1,4,0,50,38,0
37801,49,5,122066,12,2,9,0,4,1,45,38,1
37802,22,2,363219,15,4,7,1,4,0,20,38,0
37803,46,2,84402,9,0,9,1,4,1,45,38,1
37804,56,2,34626,15,0,3,1,4,0,40,38,0
37805,35,2,150042,11,2,3,5,4,0,40,38,1
37806,34,2,48014,9,5,3,1,4,0,35,38,0
37807,29,1,177398,12,2,9,5,4,0,40,38,1
37808,35,2,422933,9,4,7,1,4,1,37,38,0
37809,29,2,131088,15,2,3,0,4,1,40,38,0
37810,21,2,178255,15,4,0,1,4,0,30,3,0
37811,52,4,129311,15,2,3,0,4,1,95,38,1
37812,45,2,473171,11,2,2,0,4,1,40,38,0
37813,43,2,236985,11,2,2,0,2,1,40,38,0
37814,35,2,207568,0,4,7,3,4,1,40,38,0
37815,30,2,85708,11,2,0,0,4,1,40,38,0
37816,45,2,98765,11,4,6,4,4,0,40,1,0
37817,29,2,192283,15,4,7,2,4,0,20,38,0
37818,29,5,271012,0,4,7,3,2,0,40,38,0
37819,33,2,189265,9,4,3,1,4,0,40,38,0
37820,17,2,321880,0,4,7,3,2,1,15,38,0
37821,52,2,177465,11,0,11,4,4,0,25,38,0
37822,24,2,127647,15,5,0,4,4,0,35,38,0
37823,32,5,119033,11,2,13,0,4,1,40,38,1
37824,40,2,289748,9,4,3,1,4,0,48,38,0
37825,33,2,284531,9,4,11,1,4,0,40,38,0
37826,30,2,251120,5,4,2,1,4,1,38,38,0
37827,28,2,113870,11,4,0,1,4,1,40,38,0
37828,62,6,170114,7,2,4,0,4,1,50,38,0
37829,46,1,121124,9,2,10,0,4,1,40,38,1
37830,32,2,328199,8,4,12,1,4,0,64,38,0
37831,26,2,206307,11,2,2,0,4,1,40,38,1
37832,41,3,236021,9,2,9,0,4,1,40,38,1
37833,57,0,170603,15,2,0,0,4,1,40,38,1
37834,52,2,74275,15,2,11,0,4,1,45,38,1
37835,35,4,112271,9,2,3,0,4,1,50,38,1
37836,19,2,118306,11,4,5,3,4,1,16,38,0
37837,49,2,126754,9,4,3,1,4,1,45,38,1
37838,38,2,205359,1,2,0,5,4,0,32,38,0
37839,30,2,398662,11,4,6,3,4,1,40,38,0
37840,32,2,202498,1,2,5,0,4,1,40,3,0
37841,32,2,105650,11,2,3,5,4,0,50,38,1
37842,46,2,191204,8,4,3,3,4,0,40,38,0
37843,22,2,56582,11,4,4,1,4,1,50,38,0
37844,47,1,51579,15,2,10,0,4,1,50,38,0
37845,57,4,152030,15,2,11,5,4,0,25,38,1
37846,47,2,227310,15,0,0,4,2,0,40,38,0
37847,41,2,55854,9,2,9,0,4,1,56,38,1
37848,36,1,28996,11,2,13,0,4,1,40,38,0
37849,32,2,160634,9,2,4,0,4,1,60,38,0
37850,37,2,222450,1,3,7,2,4,1,40,7,0
37851,36,3,180419,11,2,4,0,4,1,45,38,0
37852,64,2,116084,11,2,2,0,4,1,40,38,0
37853,17,2,202521,0,4,7,3,4,1,15,38,0
37854,23,2,186014,15,4,0,3,4,0,15,38,0
37855,40,2,88368,15,0,0,4,4,0,40,38,0
37856,42,5,190044,9,2,3,0,4,1,50,38,1
37857,37,4,35330,11,2,7,0,4,1,42,38,0
37858,35,0,84848,15,4,5,4,4,0,40,38,0
37859,56,4,176280,11,0,7,1,4,1,50,38,0
37860,52,2,145271,9,2,2,0,1,1,40,38,0
37861,37,1,108320,9,2,12,0,4,1,45,38,1
37862,48,5,106377,10,2,9,0,4,1,65,38,1
37863,24,2,258730,11,0,7,3,4,0,40,23,0
37864,33,2,58305,8,2,2,0,4,1,40,38,0
37865,39,2,341672,8,2,12,0,1,1,40,29,0
37866,34,2,176648,11,0,0,1,2,1,42,38,0
37867,23,2,481175,15,4,3,3,3,1,24,28,0
37868,49,2,187454,11,2,11,0,4,1,65,38,1
37869,18,2,25837,11,4,7,1,4,1,25,38,0
37870,20,2,385077,2,4,6,3,4,1,40,38,0
37871,54,2,68985,12,2,11,0,4,1,55,38,1
37872,19,2,181572,15,4,0,3,4,1,40,38,0
37873,53,2,23698,11,2,2,0,4,1,46,38,1
37874,28,2,162298,11,4,2,3,4,1,40,38,0
37875,35,2,144608,11,2,6,0,4,1,40,38,0
37876,20,2,250630,15,4,11,1,4,0,20,38,0
37877,31,2,150441,15,0,0,1,4,0,50,38,0
37878,37,2,189251,10,5,9,4,4,0,40,38,0
37879,64,2,260082,2,2,2,0,4,1,40,3,0
37880,42,2,139126,15,2,12,0,4,1,40,38,1
37881,27,2,50132,15,0,11,1,4,1,50,38,0
37882,36,4,167691,15,4,7,4,4,0,50,38,0
37883,36,2,77820,15,2,2,0,4,1,40,38,1
37884,23,2,156513,11,4,5,3,2,1,40,38,0
37885,46,2,248059,11,2,2,0,4,1,40,38,0
37886,24,2,283092,1,4,2,1,2,1,35,22,0
37887,22,2,175883,11,4,0,3,4,0,40,38,0
37888,62,2,232308,9,2,3,0,4,1,40,38,1
37889,19,2,269991,11,4,7,3,4,1,40,32,0
37890,20,2,305446,11,4,7,3,4,1,30,38,0
37891,57,2,78707,11,4,0,3,4,0,40,38,0
37892,19,2,351802,11,4,6,3,4,1,35,38,0
37893,37,1,196529,12,2,9,5,4,0,45,38,1
37894,35,3,175769,11,2,11,0,4,1,65,38,1
37895,36,1,331902,15,0,0,4,4,0,35,38,0
37896,50,2,279461,15,2,13,0,4,1,40,38,1
37897,35,2,145704,11,2,9,5,4,0,35,38,0
37898,27,5,205499,10,4,9,1,4,1,77,38,0
37899,28,2,293926,11,2,2,0,4,1,30,38,0
37900,29,4,69132,14,0,9,1,4,1,60,38,1
37901,25,2,113099,11,5,2,1,2,1,40,38,0
37902,47,3,206947,7,6,3,1,4,0,67,38,0
37903,29,5,159782,12,2,9,5,4,0,45,38,1
37904,19,2,410543,11,4,0,1,4,0,40,38,0
37905,49,2,34446,15,2,13,0,4,1,40,38,0
37906,31,2,209101,14,2,9,0,4,1,25,38,1
37907,43,0,95902,7,2,9,5,2,0,40,38,0
37908,56,4,214323,1,2,2,0,4,1,40,38,0
37909,42,2,236323,11,0,2,4,4,0,40,38,0
37910,45,0,201127,15,2,9,0,4,1,56,38,1
37911,40,2,142886,9,6,3,4,4,0,40,38,0
37912,44,2,77313,15,0,0,4,4,0,38,38,0
37913,36,2,187098,11,0,0,4,4,0,40,38,0
37914,19,2,196857,15,4,11,3,4,0,20,38,0
37915,53,1,155314,11,2,0,5,4,0,40,38,1
37916,72,4,203289,15,2,2,0,4,1,35,38,0
37917,46,2,117059,8,2,13,0,0,1,60,38,0
37918,33,2,178587,15,5,9,4,4,0,37,38,0
37919,22,2,82393,6,4,5,3,1,1,40,29,0
37920,46,2,72896,6,2,6,0,4,1,43,38,0
37921,33,2,134886,11,4,11,3,4,0,20,38,0
37922,32,2,223212,13,2,6,0,4,1,40,25,0
37923,52,4,174752,11,0,2,1,4,1,40,38,0
37924,27,2,230563,11,4,0,3,4,0,40,38,0
37925,48,5,353824,11,2,10,0,4,1,72,38,1
37926,22,2,117363,15,4,0,1,4,0,35,38,0
37927,25,2,285367,11,0,7,1,4,1,50,38,0
37928,38,2,198170,8,2,11,0,4,1,40,38,0
37929,37,2,38948,11,2,13,0,4,1,50,38,0
37930,49,2,188515,15,0,0,4,4,0,40,38,0
37931,40,4,177810,9,2,2,0,4,1,30,38,0
37932,48,2,188432,11,2,6,0,4,1,46,38,1
37933,31,2,178506,15,4,0,4,2,0,40,38,0
37934,40,4,129298,11,2,7,0,4,1,45,38,0
37935,25,2,165315,11,0,11,4,4,0,37,38,0
37936,68,2,117236,9,2,3,0,4,1,45,38,1
37937,19,2,63434,2,4,4,3,4,0,30,38,0
37938,35,3,140854,11,4,13,1,4,1,60,38,0
37939,28,2,133043,11,0,0,4,4,0,50,38,0
37940,53,2,113176,11,0,11,1,4,0,40,38,0
37941,33,2,259301,15,2,13,0,4,1,41,38,0
37942,20,2,196643,11,4,5,3,4,1,40,38,0
37943,45,4,364365,9,4,11,1,4,0,35,38,0
37944,36,2,269318,9,2,3,0,4,1,50,38,1
37945,34,2,108454,15,2,3,0,4,1,45,38,0
37946,32,2,171637,15,4,0,3,4,0,40,38,0
37947,19,2,183589,15,4,13,3,4,1,25,38,0
37948,24,2,107801,11,4,0,3,4,0,40,38,0
37949,34,2,179877,15,2,6,0,4,1,40,38,1
37950,32,2,168981,11,4,0,2,4,0,35,38,0
37951,37,2,120590,11,2,2,0,4,1,45,38,1
37952,31,2,310773,15,5,11,4,4,0,40,25,0
37953,21,2,197050,15,4,7,3,4,0,35,38,0
37954,47,2,159726,11,2,13,0,4,1,85,38,1
37955,23,2,210797,15,2,2,0,4,1,40,38,0
37956,33,2,55291,12,2,3,0,4,1,40,38,1
37957,17,2,276718,11,4,0,3,4,1,20,38,0
37958,67,2,336163,11,2,5,0,4,1,24,38,0
37959,57,2,112840,12,2,9,0,4,1,55,38,1
37960,17,2,165918,1,4,5,3,4,1,20,28,0
37961,53,2,165745,11,2,2,0,4,1,40,38,0
37962,25,4,259299,15,2,2,0,4,1,50,38,1
37963,24,5,197731,11,2,13,0,4,1,49,38,1
37964,48,4,197702,15,2,13,0,4,1,40,38,0
37965,51,2,162238,12,2,3,0,4,1,47,38,1
37966,38,2,213260,11,5,10,1,2,1,40,38,0
37967,51,2,53833,11,2,9,0,4,1,46,38,1
37968,18,2,89419,11,4,12,3,4,0,10,38,0
37969,23,2,119704,15,5,11,4,4,0,40,38,0
37970,42,2,433170,15,2,2,0,4,1,60,38,1
37971,39,2,172538,11,4,6,4,4,1,40,38,0
37972,39,2,158956,15,4,7,4,2,0,40,38,0
37973,21,4,25631,15,4,4,3,4,1,40,38,0
37974,26,2,476558,5,4,2,1,4,1,40,25,0
37975,54,0,35576,15,2,2,0,4,1,40,38,0
37976,34,2,203463,15,0,11,1,4,0,40,38,0
37977,32,5,317647,11,4,13,3,4,1,40,38,0
37978,59,4,170411,5,2,13,0,4,1,40,38,0
37979,54,2,220055,9,6,11,4,4,0,40,38,0
37980,54,2,231482,9,2,3,0,4,1,40,38,0
37981,67,2,335979,11,6,11,1,4,0,18,38,0
37982,33,2,279173,11,2,9,0,4,1,60,38,0
37983,37,2,89559,11,2,0,5,4,0,40,38,0
37984,47,2,161950,9,0,7,1,4,0,25,10,0
37985,51,2,131068,11,0,7,1,4,0,40,38,0
37986,45,2,219632,11,2,13,0,4,1,40,38,0
37987,19,2,175507,11,4,7,1,4,0,30,38,0
37988,58,3,182062,10,2,9,0,4,1,24,38,1
37989,27,2,287476,11,4,2,1,2,1,40,38,0
37990,36,2,206253,15,4,7,1,4,0,40,38,0
37991,51,2,21698,11,4,0,1,4,0,40,38,0
37992,45,4,328051,12,4,9,1,4,0,60,38,0
37993,32,2,356689,11,0,0,4,4,1,40,38,0
37994,59,2,121865,11,0,7,1,2,0,40,38,0
37995,45,4,420986,9,2,9,0,4,1,40,38,1
37996,54,2,288992,0,0,9,4,4,1,68,38,1
37997,29,1,188909,9,4,9,3,2,0,42,38,0
37998,28,2,213081,1,4,7,1,2,0,40,22,0
37999,18,4,157131,1,4,11,3,4,0,40,38,0
38000,49,2,98010,9,0,9,1,4,0,50,38,0
38001,46,2,207677,11,0,2,1,4,1,30,38,0
38002,56,2,266091,9,4,9,1,4,0,45,25,0
38003,41,2,106627,7,0,3,4,2,0,50,38,0
38004,50,3,167793,14,2,9,0,4,1,60,38,1
38005,74,4,206682,15,2,9,0,4,1,35,38,0
38006,30,2,243165,11,2,3,0,4,1,40,38,0
38007,62,2,201928,11,6,2,4,2,0,40,38,0
38008,19,2,128346,11,4,6,3,4,0,40,38,0
38009,29,2,197288,11,2,0,5,2,0,40,38,0
38010,36,2,245521,5,2,4,0,4,1,35,25,0
38011,36,2,129591,11,4,7,1,4,1,40,38,0
38012,51,1,47415,7,2,0,5,4,0,30,38,0
38013,37,4,188563,15,2,3,0,4,1,50,38,1
38014,29,4,184710,11,2,2,0,4,1,40,38,0
38015,17,2,63734,0,4,5,3,4,1,20,38,0
38016,18,2,111256,11,4,0,3,4,0,20,38,0
38017,40,3,111483,9,4,9,3,4,1,40,38,0
38018,26,3,266639,9,4,0,1,4,0,40,38,0
38019,42,4,93853,15,2,2,0,4,1,45,38,0
38020,32,2,184207,11,0,2,1,4,1,40,38,0
38021,33,2,238002,6,2,13,2,4,1,40,25,0
38022,43,2,196545,9,2,6,0,4,1,40,38,1
38023,47,2,144844,11,2,2,0,4,1,40,38,0
38024,37,2,280500,15,4,12,3,2,0,40,38,0
38025,37,2,409189,11,2,7,0,4,1,30,25,0
38026,50,2,23686,15,2,0,2,4,0,35,38,1
38027,19,2,229756,11,4,11,3,4,1,50,38,0
38028,32,1,95530,15,2,7,0,4,1,40,38,0
38029,44,1,73199,8,0,12,4,1,1,40,38,0
38030,20,2,196745,15,4,7,3,4,0,16,38,0
38031,29,2,79481,15,4,12,1,4,0,40,38,0
38032,34,2,100950,8,4,9,4,4,0,40,10,0
38033,44,1,56651,9,2,3,0,4,1,52,38,0
38034,18,2,186954,1,4,7,3,4,0,20,38,0
38035,22,2,264874,15,4,12,2,4,0,40,38,0
38036,39,5,183092,10,0,9,1,4,0,40,38,1
38037,26,1,273399,15,4,10,1,4,1,40,28,0
38038,21,2,177526,15,4,7,3,4,1,40,38,0
38039,49,1,31267,9,2,9,0,4,1,50,38,0
38040,24,2,321666,7,4,6,3,4,1,20,38,0
38041,25,2,283515,15,4,10,1,4,1,60,38,0
38042,30,2,54608,7,2,9,0,4,1,40,38,0
38043,52,2,162238,9,2,9,0,4,1,38,38,1
38044,30,2,175931,11,2,2,0,4,1,40,38,0
38045,20,2,236804,11,4,0,1,4,1,40,38,0
38046,31,2,168782,11,0,5,1,4,1,40,38,0
38047,44,2,227065,9,2,3,0,4,1,40,38,1
38048,46,3,285335,15,2,11,0,4,1,60,38,1
38049,31,2,259705,11,4,4,3,4,0,40,38,0
38050,57,2,24384,5,6,7,1,4,0,10,38,0
38051,58,2,322013,11,2,2,0,4,1,40,38,0
38052,41,2,49797,11,2,2,0,4,1,40,38,0
38053,23,2,52566,11,4,0,1,4,0,40,38,0
38054,47,2,266275,11,0,7,4,4,0,40,38,0
38055,72,4,285408,14,2,9,0,4,1,28,38,1
38056,26,4,177858,9,0,3,1,4,1,38,38,0
38057,45,0,183804,15,4,0,3,4,1,40,38,0
38058,48,2,107231,14,2,3,0,4,1,50,38,1
38059,23,2,173679,15,4,5,1,4,1,40,38,0
38060,20,1,163965,11,4,7,4,2,0,40,38,0
38061,18,2,173585,1,4,7,3,4,1,15,28,0
38062,27,2,172009,9,4,3,1,4,0,40,38,0
38063,25,2,44363,11,4,5,1,4,1,35,38,0
38064,45,2,246392,11,4,8,4,2,0,30,38,0
38065,53,2,167033,15,4,3,1,2,0,40,38,0
38066,54,2,143822,15,2,2,0,4,1,45,38,1
38067,41,2,37869,11,2,11,0,4,1,40,38,1
38068,23,2,447488,6,4,6,2,4,1,35,25,0
38069,17,2,239346,0,4,7,3,4,1,18,38,0
38070,42,2,245975,11,2,2,0,4,1,40,38,0
38071,61,2,34632,2,3,9,1,4,1,40,38,0
38072,57,2,121362,15,6,0,4,4,0,38,38,1
38073,21,5,24008,15,4,2,3,4,1,35,38,0
38074,44,2,165492,15,2,11,0,4,1,40,38,1
38075,48,2,326048,7,0,7,1,4,1,44,38,0
38076,46,2,250821,14,0,4,4,4,1,48,38,0
38077,37,4,154641,11,4,4,1,4,1,86,38,0
38078,35,2,198202,11,4,3,1,4,0,54,38,0
38079,27,1,170504,9,4,13,1,4,0,40,38,0
38080,28,2,191342,15,4,11,1,3,1,40,18,0
38081,19,2,238969,11,4,5,3,4,1,10,38,0
38082,63,4,344128,9,2,11,0,4,1,50,38,1
38083,36,5,168894,8,3,10,3,4,0,40,10,0
38084,20,2,203263,2,4,7,3,4,1,35,38,0
38085,28,5,89564,9,2,10,0,4,1,50,38,0
38086,58,2,97562,11,2,11,5,4,0,38,38,0
38087,48,2,336540,11,2,11,0,4,1,40,38,0
38088,39,2,139647,15,0,3,4,4,0,56,38,0
38089,38,2,160192,11,2,2,0,4,1,44,38,0
38090,50,1,320386,7,0,9,1,4,0,40,38,0
38091,35,2,32126,9,4,9,1,4,0,40,38,0
38092,45,4,275445,9,0,3,4,4,1,50,38,0
38093,38,3,54953,15,2,2,0,4,1,38,38,0
38094,54,2,103580,7,0,3,4,4,0,55,38,1
38095,42,2,245565,9,4,9,3,4,0,12,8,0
38096,63,2,207385,15,2,11,0,4,1,30,38,0
38097,21,2,355287,6,4,6,1,4,1,48,25,0
38098,46,1,207677,9,2,10,0,4,1,40,38,1
38099,43,2,102114,15,4,0,4,2,0,40,38,0
38100,35,4,60269,11,2,3,0,4,1,60,38,0
38101,37,2,278632,6,2,13,0,4,1,40,38,0
38102,51,2,355551,11,4,2,4,4,0,45,25,0
38103,45,2,246891,9,2,3,0,4,1,72,1,1
38104,19,2,124486,2,4,7,3,4,1,20,38,0
38105,61,2,191417,6,6,3,1,2,1,65,38,0
38106,21,2,184543,11,4,11,1,4,0,40,38,0
38107,45,2,122206,11,2,13,0,4,1,40,38,0
38108,38,2,229015,9,2,3,0,4,1,50,38,1
38109,28,2,130067,9,2,9,5,4,0,40,38,1
38110,40,1,306495,9,2,9,0,4,1,35,38,0
38111,32,2,232855,11,4,6,4,2,0,40,38,0
